code,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,boormeester,modified,grondwaterstand,broId,geoLatitude,geoLongitude
"DP03_O","2024-02-25T23:00:00.000Z","30.059","189518.951","382792.649","593689213","17665869","2687","614554201","2024-02-28T08:05:46.000Z","","2024-03-05T09:30:18.000Z","","","",""
"QUAW001_O","2024-02-22T23:00:00.000Z","14.582","186420.261","405126.059","593689213","17665869","2687","614549716","2024-02-28T07:35:44.000Z","","2024-04-19T10:21:55.000Z","","","",""
"HEPE003_G","2024-02-26T23:00:00.000Z","30.381","188754.153","387465.087","593689213","2382","2592","613894556","2024-02-27T18:27:35.000Z","Sander","2024-03-05T09:31:44.000Z","","","",""
"HEPE002_G","2024-02-26T23:00:00.000Z","30.394","188752.826","387468.734","593689213","2382","2592","613894540","2024-02-27T18:27:35.000Z","Sander","2024-03-05T09:31:34.000Z","","","",""
"HEPE001_G","2024-02-26T23:00:00.000Z","31.175","188985.506","387375.221","593689213","2382","2562","613894519","2024-02-27T18:27:35.000Z","Sander","2024-03-05T09:31:24.000Z","","","",""
"HEPE004_G","2024-02-26T23:00:00.000Z","30.975","188598.588","387435.35","593689213","2382","2592","613894501","2024-02-27T18:27:35.000Z","Sander","2024-03-05T09:31:54.000Z","","","",""
"HEPE005_G","2024-02-26T23:00:00.000Z","30.025","188389.247","387401.578","593689213","2382","2592","613894481","2024-02-27T18:27:35.000Z","Sander","2024-03-05T09:32:03.000Z","","","",""
"EVS001_O","2024-02-20T23:00:00.000Z","0.547","140349.746","443171.641","613149833","17665869","2687","613149982","2024-02-26T20:29:47.000Z","","2024-02-29T08:16:24.000Z","","","",""
"OTT004_O","2024-02-20T23:00:00.000Z","-2.596","128563.634","462878.559","613104754","17665869","2687","613148712","2024-02-26T19:59:40.000Z","","2024-08-27T09:13:48.000Z","","","",""
"OTT003_O","2024-02-20T23:00:00.000Z","-2.22","129194.679","461953.447","613104754","17665869","2687","613134127","2024-02-26T15:46:25.000Z","","2024-02-29T08:28:46.000Z","","","",""
"OTT001_G","2024-02-20T23:00:00.000Z","-1.138","129122.819","462022.787","613104754","2382","2592","613108634","2024-02-26T12:52:10.000Z","Jon Mensink","2024-03-04T11:02:39.000Z","","GMW000000081686","",""
"QUAW002_G","2024-02-22T23:00:00.000Z","15.291","186311.714","404821.463","593689213","2382","2562","611045681","2024-02-23T10:07:10.000Z","Sander","2024-02-28T08:11:58.000Z","","","",""
"R2-10","2024-02-19T23:00:00.000Z","30.35","190141.114","382207","609627766","2377","2592","609627984","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:40:13.000Z","","","",""
"R2-11","2024-02-19T23:00:00.000Z","30.576","190118.758","382238.484","609627766","2377","2562","609627956","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:40:45.000Z","","","",""
"R2-09","2024-02-19T23:00:00.000Z","30.212","190152.355","382167.813","609627766","2377","2592","609627940","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:39:05.000Z","","","",""
"R2-08","2024-02-19T23:00:00.000Z","30.2","190171.414","382138.126","609627766","2377","2592","609627922","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:38:37.000Z","","","",""
"R2-07","2024-02-19T23:00:00.000Z","30.286","190203.256","382107.774","609627766","2377","2592","609627908","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:38:06.000Z","","","",""
"R2-06","2024-02-14T23:00:00.000Z","30.229","190229.813","382058.347","609627766","2377","2592","609627892","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:37:36.000Z","","","",""
"R2-05","2024-02-14T23:00:00.000Z","30.369","190265.22","382000.451","609627766","2377","2592","609627876","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:36:49.000Z","","","",""
"R2-04","2024-02-14T23:00:00.000Z","30.369","190285.416","381946.005","609627766","2377","2592","609627862","2024-02-21T13:11:04.000Z","Sander","2024-02-21T15:36:16.000Z","","","",""
"R2-03","2024-02-14T23:00:00.000Z","30.309","190311.552","381901.873","609627766","2377","2592","609627842","2024-02-21T13:11:03.000Z","Sander","2024-02-21T15:35:46.000Z","","","",""
"R2-02","2024-02-14T23:00:00.000Z","30.413","190333.967","381850.062","609627766","2377","2592","609627826","2024-02-21T13:11:03.000Z","Sander","2024-02-21T15:35:11.000Z","","","",""
"R2-01","2024-02-14T23:00:00.000Z","30.449","190346.653","381832.059","609627766","2377","2592","609627814","2024-02-21T13:11:03.000Z","Sander","2024-02-21T15:34:43.000Z","","","",""
"R1-03","2024-02-14T23:00:00.000Z","30.521","190356.741","381804.751","609627766","2377","2592","609627798","2024-02-21T13:11:03.000Z","Sander","2024-02-21T15:34:11.000Z","","","",""
"R1-02","2024-02-14T23:00:00.000Z","30.348","190317.871","381779.117","609627766","2377","2592","609627784","2024-02-21T13:11:03.000Z","Sander","2024-02-21T15:33:35.000Z","","","",""
"R1-01","2024-02-14T23:00:00.000Z","31.24","190286.361","381750.024","609627766","2377","2592","609627768","2024-02-21T13:11:03.000Z","Sander","2024-02-21T15:33:05.000Z","","","",""
"DP01_G","2024-02-19T23:00:00.000Z","31.969","189202.479","382723.834","593689213","2382","2592","608930844","2024-02-20T15:44:49.000Z","Sander","2024-03-05T09:29:07.000Z","","","",""
"DP02_G","2024-02-19T23:00:00.000Z","32.036","189224.07","382731.468","593689213","2382","2592","608930821","2024-02-20T15:44:49.000Z","Sander","2024-03-05T09:29:24.000Z","","","",""
"TAVE002_G","2024-02-15T23:00:00.000Z","25.404","160007.806","369762.62","606087578","2382","2592","606087596","2024-02-16T09:56:16.000Z","Sander","2024-08-20T22:41:53.000Z","","","",""
"TAVE001_G","2024-02-15T23:00:00.000Z","25.878","159885.829","370231.858","606087578","2382","2562","606087580","2024-02-16T09:56:16.000Z","Sander","2024-08-20T22:41:47.000Z","","","",""
"22","2023-12-07T23:00:00.000Z","","136188.67250349128","455910.11161404743","606079933","2377","2592","606079937","2024-02-16T08:52:05.000Z","veldapps tester","","","","52.091236749253","5.113101642149335"
"HB1","2023-12-07T23:00:00.000Z","","136188.14750349097","455913.0516140496","606079933","2377","2592","606079935","2024-02-16T08:52:05.000Z","veldapps tester","","","","",""
"MAHE002_G","2024-02-12T23:00:00.000Z","28.481","171074.157","370199.713","497032732","2382","2557","605365120","2024-02-15T09:32:04.000Z","","2024-02-15T09:39:45.000Z","","","",""
"MAHE001_G","2024-02-13T11:00:00.000Z","28.318","171045.377","370186.083","497032732","2382","2557","605365061","2024-02-15T09:31:06.000Z","","2024-02-15T09:38:46.000Z","","","",""
"ZWA001_O","2024-02-07T23:00:00.000Z","-3.167","122465.839","463313.087","605331689","17665869","2687","605332577","2024-02-15T07:19:21.000Z","","2024-02-22T08:42:10.000Z","","","",""
"MEI003_G","2023-12-18T23:00:00.000Z","-2.253","116284.933","457772.035","499169647","2382","2692","605311969","2024-02-15T06:21:48.000Z","","2024-03-04T09:49:53.000Z","","GMW000000081685","",""
"KLOK005_O","2024-02-01T23:00:00.000Z","","145037.635","395857.655","595849944","17665869","2687","597794596","2024-02-05T07:06:31.000Z","","2024-02-05T07:49:36.000Z","","","",""
"KLOK002_G","2024-02-01T23:00:00.000Z","12.043","144904.388","395830.349","595849944","2377","2562","595850004","2024-02-02T14:59:52.000Z","Sander","2024-02-05T07:25:49.000Z","","","",""
"KLOK003_G","2024-02-01T23:00:00.000Z","13.215","145036.513","395808.893","595849944","2382","2562","595849984","2024-02-02T14:59:52.000Z","Sander","2024-02-05T07:37:37.000Z","","","",""
"KLOK001_G","2024-02-01T23:00:00.000Z","10.387","145072.679","395885.527","595849944","2377","2562","595849968","2024-02-02T14:59:52.000Z","Sander","2024-02-05T07:07:07.000Z","","","",""
"KLOK004_G","2024-02-01T23:00:00.000Z","11.347","145003.286","395972.091","595849944","2382","2562","595849946","2024-02-02T14:59:52.000Z","Sander","2024-02-05T07:43:50.000Z","","","",""
"ZOUT004_G","2022-04-06T22:00:00.000Z","7.697","145507.562","226815.987","585892423","2382","","595096535","2024-02-01T10:36:20.000Z","","2024-04-03T07:16:39.000Z","","","",""
"ZOUT003_G","2018-10-23T22:00:00.000Z","6.196","145524.88","226572.416","585892423","2382","","595096402","2024-02-01T10:35:21.000Z","","2024-04-03T07:15:54.000Z","","","",""
