code,boormeester,datum,hoogtemaaiveld,xcoord,ycoord,onderzoek,type,situ,id,created,modified,geoLatitude,geoLongitude,grondwaterstand,einddiepte
"DEPOT1-18","","","4.501","141338.369","439757.644","137424926","2402","","141425242","2022-03-09T11:41:59.000Z","2022-03-09T11:53:42.000Z","","","",""
"DEPOT1-17","","","4.623","141335.718","439749.696","137424926","2402","","141425241","2022-03-09T11:41:59.000Z","2022-03-09T11:53:48.000Z","","","",""
"DEPOT1-16","","","4.732","141331.931","439741.053","137424926","2402","","141425240","2022-03-09T11:41:59.000Z","2022-03-09T11:55:02.000Z","","","",""
"DEPOT1-15","","","4.927","141324.777","439727.603","137424926","2402","","141425239","2022-03-09T11:41:59.000Z","2022-03-09T11:54:56.000Z","","","",""
"DEPOT1-14","","","5.07","141316.104","439712.968","137424926","2402","","141425238","2022-03-09T11:41:59.000Z","2022-03-09T11:54:48.000Z","","","",""
"DEPOT1-13","","","4.303","141295.592","439723.466","137424926","2402","","141425237","2022-03-09T11:41:59.000Z","2022-03-09T11:54:39.000Z","","","",""
"DEPOT1-12","","","4.353","141309.038","439745.144","137424926","2402","","141425236","2022-03-09T11:41:59.000Z","2022-03-09T11:54:33.000Z","","","",""
"DEPOT1-11","","","4.23","141314.694","439757.084","137424926","2402","","141425235","2022-03-09T11:41:59.000Z","2022-03-09T11:54:11.000Z","","","",""
"DEPOT1-10","","","4.076","141320.575","439767.817","137424926","2402","","141425234","2022-03-09T11:41:59.000Z","2022-03-09T11:54:04.000Z","","","",""
"DEPOT1-9","","","1.569","141343.908","439759.387","137424926","2402","","141425233","2022-03-09T11:41:59.000Z","2022-03-09T11:52:47.000Z","","","",""
"DEPOT1-8","","","1.46","141345.207","439750.859","137424926","2402","","141425232","2022-03-09T11:41:59.000Z","2022-03-09T11:52:56.000Z","","","",""
"DEPOT1-7","","","1.609","141339.26","439746.42","137424926","2402","","141425231","2022-03-09T11:41:59.000Z","2022-03-09T11:53:02.000Z","","","",""
"DEPOT1-6","","","1.562","141330.863","439728.544","137424926","2402","","141425230","2022-03-09T11:41:59.000Z","2022-03-09T11:53:11.000Z","","","",""
"DEPOT1-5","","","1.643","141316.984","439707.882","137424926","2402","","141425229","2022-03-09T11:41:59.000Z","2022-03-09T11:53:18.000Z","","","",""
"DEPOT1-4","","","1.44","141289.088","439722.307","137424926","2402","","141425228","2022-03-09T11:41:59.000Z","2022-03-09T11:53:25.000Z","","","",""
"DEPOT1-3","","","1.426","141303.406","439748.736","137424926","2402","","141425227","2022-03-09T11:41:59.000Z","2022-03-09T11:53:30.000Z","","","",""
"DEPOT1-2","","","1.386","141307.786","439758.606","137424926","2402","","141425226","2022-03-09T11:41:59.000Z","2022-03-09T11:53:37.000Z","","","",""
"DEPOT1-1","","","1.284","141319.076","439772.449","137424926","2402","","141425225","2022-03-09T11:41:59.000Z","2022-03-09T11:53:58.000Z","","","",""
"016","A. Scheper","2022-03-07T23:00:00.000Z","","141263.791","439698.625","137424926","2377","2567","141135155","2022-03-08T15:26:03.000Z","2022-03-09T07:38:16.000Z","","","",""
"017","A. Scheper","2022-03-07T23:00:00.000Z","","141225.032","439688.719","137424926","2377","2567","141135145","2022-03-08T15:26:03.000Z","2022-03-09T07:38:16.000Z","","","",""
"018","A. Scheper","2022-03-06T23:00:00.000Z","","141238.72","439662.114","137424926","2377","2567","141135136","2022-03-08T15:26:03.000Z","2022-03-09T07:38:16.000Z","","","",""
"019","A. Scheper","2022-03-06T23:00:00.000Z","","141277.051","439662.789","137424926","2377","2567","141135127","2022-03-08T15:26:03.000Z","2022-03-09T07:38:16.000Z","","","",""
"020","A. Scheper","2022-03-06T23:00:00.000Z","","141285.646","439618.301","137424926","2377","2567","141135118","2022-03-08T15:26:03.000Z","2022-03-09T07:38:16.000Z","","","",""
"008","A. Scheper","2022-03-07T23:00:00.000Z","","141308.929","439784.14","137424926","2377","2567","141135065","2022-03-08T15:22:02.000Z","2022-03-09T07:38:16.000Z","","","1",""
"006","A. Scheper","2022-03-07T23:00:00.000Z","","141315.325","439781.507","137424926","2377","2567","141135047","2022-03-08T15:22:02.000Z","2022-03-09T07:38:16.000Z","","","1",""
"007","A. Scheper","2022-03-07T23:00:00.000Z","","141311.912","439782.749","137424926","2377","2567","141135029","2022-03-08T15:22:02.000Z","2022-03-09T07:38:16.000Z","","","1",""
